platform,subject,gad7-infreq,7u7d-infreq,bisbas-infreq,shaps-infreq,infreq,infreq-any,entropy,reliability,mahalanobis,gad7-rt,7u7d-rt,bisbas-rt,shaps-rt,reading,n_loops,accuracy,wsls,rt
mturk,e3qgdoddsuhvnumamuxze5fo,0,1,0,0,1,1,5.507298425247866,0.13185168650793677,5.881237786203998,False,False,False,False,0,1,0.3888888888888889,0.15202020202020197,0.2111111111111111
mturk,e8jii58m72v5f48f2rvcju86,0,0,0,0,0,0,4.873491275741673,0.112675843253968,7.758842807781101,False,False,False,False,0,1,0.5888888888888889,0.3144654088050316,0.03333333333333333
mturk,e9lartq70jdvtyo1tovgyi8r,0,0,0,0,0,0,4.817366039837196,0.10772718253968268,6.003071730540424,False,False,False,False,0,2,0.7333333333333333,0.393939393939394,0.1111111111111111
mturk,eajz1vw10kitydeyf4zgtwzs,0,0,0,0,0,0,4.97578635982032,0.11856795634920662,6.03892631852132,False,False,False,False,0,1,0.7,0.36732456140350883,0.23333333333333334
mturk,elw3bumjdsy00i3eny567iz0,0,0,0,0,0,0,4.746921229040502,0.12618874007936504,6.330089511393761,False,False,False,False,0,1,0.5666666666666667,0.4193548387096773,0.34444444444444444
mturk,eo9co1hgmoaamlnqgma3ktjl,1,1,0,0,2,1,6.004339416130449,0.14431125992063504,7.841679566941097,False,False,False,False,0,58,0.5666666666666667,0.7317073170731708,0.3
mturk,eq0izxtfrsskhbao16tcq4lv,1,1,0,0,2,1,5.367207611447806,0.12978869047619068,7.168871123843976,False,False,False,False,0,50,0.32222222222222224,0.10822510822510825,0.6555555555555556
mturk,f413rfthchh1liluwockcj93,0,0,0,0,0,0,4.249140403848147,0.10798189484127026,5.950198953263089,False,False,False,False,0,1,0.5111111111111111,0.6213346814964612,0.022222222222222223
mturk,f4wl4bmtithmjc70e5p02q4q,0,1,0,0,1,1,5.0971821069594565,0.14450471230158732,7.726115196801871,False,True,False,False,1,3,0.7666666666666667,0.7058823529411766,0.3333333333333333
mturk,f8d2kruoqk7otxvnhqd44ziz,0,0,0,0,0,0,1.7964106794082997,0.04033333333333345,4.320598913626758,False,False,False,False,0,1,0.7777777777777778,0.5384615384615384,0.3888888888888889
mturk,fexsj0u5oib0e90p5kvm0lal,0,0,0,0,0,0,2.4329248477031125,0.06020312499999984,5.897052936115358,False,False,False,False,0,1,0.7777777777777778,0.3125,0.011111111111111112
mturk,fgjk761asl4q1j9d46ivqdhk,1,1,1,0,3,1,6.203020934338046,0.14753323412698405,9.50026656929124,False,True,False,False,1,6,0.4666666666666667,0.00863821138211383,0.3888888888888889
mturk,fl0bey18x3e1awvawxjz06jf,0,0,0,0,0,0,4.612357982828673,0.11098412698412646,6.6626640064951745,False,False,False,False,0,1,0.7,0.3243386243386242,0.08888888888888889
mturk,fmivxe7rg2s9ylzoqntzivua,1,1,0,0,2,1,6.101176512517896,0.1494255952380954,8.490190921022167,False,True,False,False,1,1,0.3111111111111111,-0.0010964912280702762,0.4777777777777778
mturk,fsig4dpz5iesxkjnc5e03ruv,0,0,0,0,0,0,1.9229172840109943,0.05190029761904751,4.283376065900426,False,False,False,False,0,1,0.5666666666666667,0.6176767676767675,0.011111111111111112
mturk,fy3568ynzims1sa778zhdgsj,0,0,0,0,0,0,4.252386811216615,0.10145634920634926,6.523433880373423,False,False,False,False,0,1,0.6555555555555556,0.35897435897435903,0.4
mturk,g0hcri7lt06it7zaxn7bdehy,0,0,0,0,0,0,2.1330561961112826,0.060839781746031926,5.8234350742480565,False,False,False,False,0,1,0.5777777777777777,0.8604651162790699,0.022222222222222223
mturk,g2j8r1fp1mfn0sdufesl7l2w,0,1,0,0,1,1,6.155049063544006,0.1679935515873016,10.504881953743704,False,True,False,False,1,2,0.6666666666666666,0.47222222222222215,0.4222222222222222
mturk,g7p583cf83iuo5tnssmqoom2,0,0,0,0,0,0,1.9449029258144346,0.06535416666666619,5.231646571769026,False,False,False,False,0,3,0.5222222222222223,0.47979797979797995,0.08888888888888889
mturk,g93kv8yzmln3bk1vikjphvig,1,1,0,0,2,1,7.191222410157877,0.16898214285714272,8.743418797813785,False,True,False,False,1,11,0.6,0.8295918367346937,0.0
mturk,gb9l1rxvfwpsridpzj2phab0,1,1,0,1,3,1,8.407690654694123,0.2810399305555562,12.936833589672869,False,True,True,False,2,5,0.5777777777777777,0.5516717325227964,0.3111111111111111
mturk,gi5el1yqgg66eawzpbt2cug6,0,0,0,0,0,0,4.164722304312669,0.10831696428571409,5.739079694327155,False,False,False,False,0,1,0.6333333333333333,0.4594594594594592,0.18888888888888888
mturk,gruwe2az316sg0lrtz6mop4m,1,1,0,0,2,1,4.408178360219102,0.11178769841269816,6.852445623380896,False,False,False,False,0,2,0.2777777777777778,-0.11694386694386706,0.36666666666666664
mturk,h1pemdlnh3c9vhbgryg1ixhn,0,0,0,0,0,0,2.9293678362850954,0.11623214285714259,6.618290810175355,False,False,False,False,0,1,0.5444444444444444,0.41025641025641046,0.4444444444444444
mturk,h1utmgv01tgofu4ja7y7he1r,0,0,0,0,0,0,1.5707210514924745,0.04530902777777761,3.9762870201980136,False,False,False,False,0,1,0.6444444444444445,0.41025641025641035,0.32222222222222224
mturk,h2ob40i8w8dt2pnbe0fjyz69,0,0,0,0,0,0,2.8990953268424757,0.1103273809523814,5.652058924722127,False,False,False,False,0,1,0.7,0.4255765199161425,0.2111111111111111
mturk,hat45nuw60i6qp17myltiq6e,1,1,1,0,3,1,5.3843564030505835,0.1317016369047619,7.452820646896836,False,False,False,False,0,6,0.4111111111111111,0.3983228511530399,0.05555555555555555
mturk,hcikwtzf80rybffjd4nzmcqn,0,0,0,0,0,0,4.3196855823355715,0.11091592261904794,6.197039688575359,False,False,False,False,0,1,0.5777777777777777,0.40955284552845517,0.3
mturk,he3bi0kweifzr3c3elm0xyx5,1,1,0,0,2,1,6.530267624293101,0.1620659722222223,9.302375382446606,False,True,False,False,1,9,0.34444444444444444,-0.012664640324214885,0.1
mturk,hjga6ro8xdcijnzxcabiekgh,0,1,0,0,1,1,4.170796116121342,0.0907554563492064,6.830179119633185,False,True,False,False,1,1,0.6777777777777778,0.6923076923076922,0.022222222222222223
mturk,hp22ihu8hgb4l5p0ocf695wh,0,0,0,0,0,0,1.0397207708399179,0.04683333333333349,5.684188263028462,False,False,False,False,0,1,0.4777777777777778,0.6104356636271532,0.24444444444444444
mturk,hp9jlhcupmuyhjt2v5kzyeyo,0,1,1,0,2,1,5.453163845774753,0.18222668650793614,8.590085494628235,False,False,False,False,0,15,0.4,0.31458966565349555,0.03333333333333333
mturk,hr3fruz8unemddmhsargqdjo,0,0,0,0,0,0,4.885563986440211,0.1386230158730159,6.887076670306035,False,False,False,False,0,1,0.6888888888888889,0.8918918918918918,0.044444444444444446
mturk,hvp7r3m4nd4hnwcb8su5ste8,0,0,0,0,0,0,3.9192277996601086,0.10119394841269874,5.692659797128994,False,False,False,False,0,1,0.6222222222222222,0.536902286902287,0.28888888888888886
mturk,hxlba4lafjaq254jq3x5hug0,0,0,0,0,0,0,3.33554413994227,0.08746031746031764,5.387828989788854,False,False,False,False,0,1,0.5444444444444444,0.5634037819799775,0.26666666666666666
mturk,icgpg7hk8l4t8vf3fi5rwhpy,1,1,0,0,2,1,5.158355772852273,0.13512673611111098,7.1587379320289015,False,False,False,False,0,2,0.3888888888888889,0.08716577540106964,0.43333333333333335
mturk,iij7l7ztcavt3v3b8beljv40,0,1,1,0,2,1,7.154311862081281,0.15744370039682543,8.377633168824506,False,False,False,False,0,4,0.37777777777777777,-0.02525252525252525,0.32222222222222224
mturk,ilccg6au6ebu6vrvwcnsxvnp,0,0,0,0,0,0,4.210067553159008,0.10774801587301586,7.978259851651616,False,False,False,False,0,1,0.5777777777777777,0.5526315789473681,0.25555555555555554
mturk,itgf2egc6lv9acekard2994a,0,0,0,0,0,0,1.8178174697975618,0.07691666666666666,4.012895644261979,False,False,False,False,0,1,0.32222222222222224,0.21884498480243186,0.34444444444444444
mturk,j49ycui0iz38y7r8xtr8tnna,0,0,0,0,0,0,2.92779973099574,0.0686795634920632,6.081974796939567,False,False,False,False,0,1,0.7333333333333333,0.3870967741935482,0.1111111111111111
mturk,j5uig6vo0a3bq4tw72necwg5,0,0,0,0,0,0,2.4690797082492977,0.05383680555555549,5.211486204884959,False,False,False,False,0,1,0.5444444444444444,0.22959183673469388,0.3333333333333333
mturk,jyqbceyvrsxtbtis6813ecuq,0,0,0,0,0,0,5.163611165780612,0.13525297619047644,6.797259854059296,False,False,False,False,0,1,0.7777777777777778,0.2972972972972974,0.12222222222222222
mturk,k0jvnuk92lshedg61l3kgup4,0,0,0,0,0,0,3.9795950248045524,0.0980128968253969,6.368652050002637,False,False,False,False,0,1,0.4888888888888889,0.29411764705882354,0.011111111111111112
mturk,k266fuoev3tmaxz85c4l07j7,1,1,0,0,2,1,2.174939406738204,0.054765873015873094,5.297443816941188,False,True,False,False,1,34,0.43333333333333335,0.3078867542972698,0.32222222222222224
mturk,kkj6xz9h7v18suqjh1915mno,1,1,0,0,2,1,5.757737320546279,0.1657961309523811,8.700787672096302,False,True,False,False,1,1,0.32222222222222224,0.05080213903743316,0.43333333333333335
mturk,kse3g3i8vm4uhmn2p4sfnyy0,0,0,0,0,0,0,4.256142854327135,0.10988740079365085,7.46985178420761,False,False,False,False,0,1,0.6555555555555556,0.27272727272727265,0.4777777777777778
mturk,kz2mnejtguvxh70ucjcunti8,0,0,0,0,0,0,2.26386823205242,0.05348611111111071,5.682922802740143,False,False,False,False,0,1,0.5888888888888889,0.4090909090909089,0.25555555555555554
mturk,kzth30eqt6puh2fdm1xyqqcl,0,0,0,0,0,0,3.812603641741454,0.08943501984126995,6.277824011434835,False,False,False,False,0,3,0.6777777777777778,0.43589743589743596,0.0
mturk,l4giixxbal8owtn90r4a0zmg,0,0,0,0,0,0,5.800056578603886,0.18342584325396843,6.696948583016052,False,False,False,False,0,1,0.5111111111111111,0.2964285714285716,0.011111111111111112
mturk,l768h0oa3rsy0s30wy81gx7w,0,1,0,0,1,1,2.8886341455709164,0.05539880952380956,7.034562682382263,False,True,False,False,1,3,0.5888888888888889,0.8144654088050315,0.044444444444444446
mturk,lfmnxogaj6os5ptjy6jcrdx5,0,0,0,0,0,0,3.986894327400904,0.08867187499999986,5.398268483634316,False,False,False,False,0,1,0.6444444444444445,0.644817073170732,0.022222222222222223
mturk,lq0d2xsr43y3la4p6u2kw6dk,0,0,0,1,1,1,2.451671207781502,0.06002976190476178,6.976060340885807,False,False,False,False,0,2,0.5777777777777777,0.9341836734693876,0.044444444444444446
mturk,lrbgqwdhc5j9d3cfmhgrwfy1,0,0,0,0,0,0,1.5593006099704332,0.035011904761904716,4.573670079352068,False,False,False,False,0,1,0.43333333333333335,0.6230769230769232,0.022222222222222223
mturk,m94kxuxvt80yh510yh7slut7,0,0,0,0,0,0,2.552521736562503,0.07607738095238142,5.059571101688559,False,False,False,False,0,1,0.5,0.3725490196078431,0.4666666666666667
mturk,mb5e0hve2rlscxyhkntk34bl,1,1,0,0,2,1,8.292414192096437,0.23908953373015904,12.08148486551276,False,True,False,False,1,1,0.36666666666666664,-0.05971896955503515,0.3333333333333333
mturk,mc9b0kvhdjz7jqifqhgajsyr,0,0,0,0,0,0,1.5707210514924745,0.04465277777777758,4.486664640161541,False,False,False,False,0,1,0.6333333333333333,0.7352642276422764,0.011111111111111112
mturk,mxvivkh38e0o23x08txfpnxn,1,1,0,0,2,1,4.492816876334317,0.11244221230158777,7.210467138769831,False,True,False,False,1,9,0.5777777777777777,0.8590146750524109,0.32222222222222224
mturk,mynywo837risvkfygi19hhpg,0,0,0,0,0,0,3.5935295809071777,0.08689955357142877,4.602202165283209,False,False,False,False,0,1,0.7555555555555555,0.43750000000000006,0.1111111111111111
mturk,n29vff3xy758kc4si86avrjk,0,0,0,0,0,0,6.5941606468693035,0.161057291666667,8.059612972660762,False,False,False,False,0,1,0.5222222222222223,0.7563195146612737,0.2111111111111111
mturk,n4ztb6292aou1l4jr8n0tezk,0,0,0,0,0,0,1.1606047332040657,0.03340277777777824,3.4395266561327746,False,False,False,False,0,1,0.28888888888888886,0.06704781704781712,0.6444444444444445
mturk,nbisw5umh0isb2ixsbdr99q5,0,0,0,0,0,0,2.3903748366551145,0.0711676587301592,4.687783319652328,False,False,False,False,0,1,0.5888888888888889,0.23015873015873003,0.03333333333333333
mturk,nf8od7h3v3autbl7bobc44vj,0,1,0,0,1,1,3.892016735426216,0.09968080357142868,7.888723461179426,False,False,False,False,0,6,0.5666666666666667,0.7983957219251341,0.08888888888888889
mturk,ngpbl2m7v35qr23mxqg4zq6j,0,0,0,0,0,0,5.414274486073096,0.1350319940476193,6.80456164577189,False,False,False,False,0,2,0.6111111111111112,0.6023908523908523,0.23333333333333334
mturk,nk20nova3ldcu67y76d1t9jz,0,0,0,0,0,0,1.6020559154587262,0.056291666666666525,4.169790117303959,False,False,False,False,0,1,0.4777777777777778,0.23913043478260881,0.022222222222222223
mturk,ny6aiki69pl2sa6bs4po6ig5,1,1,0,0,2,1,4.771192520011273,0.11689260912698414,7.44038579066585,False,True,False,False,1,5,0.36666666666666664,0.09844271412680755,0.15555555555555556
mturk,o1a5ftr9a4e138psg4vt96xo,0,1,0,1,2,1,5.199932349373849,0.13596329365079377,6.721576228108394,False,False,False,False,0,2,0.4,0.45714285714285713,0.35555555555555557
mturk,o1vx5thxb89l44xmoqh1wwz0,0,0,0,0,0,0,1.8435128379045373,0.04191468253968258,5.547883764998801,False,False,False,False,0,1,0.6333333333333333,0.7306501547987615,0.011111111111111112
mturk,oc0019i87h6mkoth39vmedqq,0,0,0,0,0,0,1.3928068570551,0.03199999999999977,5.3121816522900565,False,True,False,False,1,2,0.6888888888888889,0.33853459972862965,0.18888888888888888
mturk,ofcrkm8mve7t3y81h2ahi6tr,0,0,1,0,1,1,5.867943522924418,0.12160292658730174,6.895343227958329,False,False,False,False,0,2,0.4888888888888889,0.7025510204081629,0.044444444444444446
mturk,ol0fexiw547u6gli6izgrus4,0,0,0,0,0,0,1.1246702892376166,0.04166666666666648,4.144882038067379,False,False,False,False,0,1,0.6,0.36363636363636376,0.05555555555555555
mturk,olovtqotk8ct27eww19gc1k2,1,1,0,1,3,1,7.203295120856414,0.1672624007936508,8.73337099368146,False,True,False,False,1,9,0.5444444444444444,0.7804878048780486,0.3111111111111111
mturk,ow3rmlf7ftv9o9jowr5pudue,0,0,0,0,0,0,2.7695703644060954,0.08042807539682448,4.700130653844951,False,False,False,False,0,1,0.7666666666666667,0.34375000000000033,0.14444444444444443
mturk,pbe1z8nw3u49kut6yzpm5d8d,0,0,0,0,0,0,3.3991748169576046,0.10844444444444437,5.264059685308628,False,False,False,False,0,1,0.6,0.9749999999999999,0.12222222222222222
mturk,pcbef4vi4t1k3os59yintjx7,0,0,0,0,0,0,2.6278110305149065,0.10041319444444424,6.629326379851702,False,False,False,False,0,1,0.6666666666666666,0.5483870967741931,0.16666666666666666
mturk,phbhdjtlsux8o4b6lw205gdn,0,0,0,0,0,0,0.410116318288409,0.005464285714285697,4.811730198253464,False,True,False,False,1,1,0.3888888888888889,0.00461538461538465,0.5333333333333333
mturk,pips94le21jq08pesfaiefxd,0,0,1,0,1,1,3.657111093889267,0.10174231150793663,5.694070416766637,False,False,False,False,0,2,0.4666666666666667,0.3269230769230768,0.044444444444444446
mturk,pnmept0z8agaln6bqziozweo,1,1,0,1,3,1,6.828784782197899,0.17687673611111096,8.238118756778887,False,False,False,False,0,1,0.5444444444444444,0.774747474747475,0.07777777777777778
mturk,poea2a28uml13k7mbk6w4ou5,1,1,0,0,2,1,6.521018309620434,0.15448586309523826,11.371819159748474,False,True,True,True,3,2,0.5111111111111111,0.692618806875632,0.14444444444444443
mturk,pwjlt47u6xaxkcx5xnxonxjy,0,0,0,0,0,0,4.612772200028148,0.11885292658730162,6.2684765215539064,False,False,False,False,0,2,0.6222222222222222,0.6216931216931212,0.3
mturk,q7os2mbb6ijejlub0fmdwyth,0,0,0,0,0,0,4.407470138128523,0.09739236111111091,6.387175813523021,False,False,False,False,0,3,0.5222222222222223,0.5755102040816323,0.18888888888888888
mturk,qhmczq0e1c0s4t3mpthy0kan,1,1,1,0,3,1,8.611316563547575,0.21478000992063426,11.293948211931173,False,True,True,False,2,3,0.5111111111111111,0.5680894308943091,0.13333333333333333
mturk,qlgapgx6bfkf4ff2uhuofcr6,1,1,0,0,2,1,7.563436606912528,0.1727490079365081,8.538686262307053,False,False,False,False,0,2,0.32222222222222224,-0.11147186147186157,0.36666666666666664
mturk,qryxvy9232jetvwgtops3qjw,0,0,0,0,0,0,2.7313257846965397,0.0787430555555554,4.934617559328425,False,False,False,False,0,2,0.5,0.5516717325227962,0.4111111111111111
mturk,r928h1js9k0sfrlcv2wbiosz,1,1,0,0,2,1,6.041096647154372,0.1301302083333337,7.688695889358546,False,False,False,False,0,5,0.4666666666666667,0.4700722394220844,0.2222222222222222
mturk,req395sg5aaa99tgui0irfk8,1,1,0,0,2,1,5.790329287519402,0.14026810515873017,7.964268531391831,False,False,False,False,0,8,0.5333333333333333,0.59391124871001,0.1
mturk,rnktpyd6ech7t9az85fcdscs,0,0,0,0,0,0,3.396911606454826,0.07024875992063481,6.586771980092209,False,False,False,False,0,1,0.45555555555555555,0.6774358974358973,0.14444444444444443
mturk,ru5ws3pu83q9tqcyqm9i66vg,0,0,0,0,0,0,3.2475736270150364,0.08889062500000007,5.408834976518968,False,False,False,False,0,9,0.34444444444444444,0.13390804597701142,0.35555555555555557
mturk,rvbvs8wupqk0cepnaw1go9bs,0,0,0,0,0,0,3.1437522387280556,0.12153645833333354,5.496325295046149,False,False,False,False,0,1,0.6333333333333333,0.18448637316561856,0.03333333333333333
mturk,rxk216v2u00knpik4144b379,0,0,0,0,0,0,1.8435128379045373,0.042069444444444506,4.930846358098831,False,False,False,False,0,1,0.4666666666666667,0.4833679833679834,0.0
mturk,s00v1x1d54te4umlyvvwaic6,0,0,0,0,0,0,1.5347866075260255,0.05355555555555637,3.6919861652674846,False,False,False,False,0,2,0.6333333333333333,0.6723076923076923,0.06666666666666667
mturk,s6skqzwsxbnuallv93zxt728,1,1,0,0,2,1,8.825222652816137,0.22526413690476182,11.765067052923046,False,True,False,False,1,4,0.3333333333333333,0.06868686868686869,0.26666666666666666
mturk,se99pdkqoizyh6c8lmlc05n3,0,0,0,0,0,0,3.87283386325445,0.11101388888888902,4.347187585711963,False,False,False,False,0,1,0.35555555555555557,0.41666666666666663,0.4111111111111111
mturk,sxgwt55mbktag0euyj5ck394,0,0,0,0,0,0,3.435018675221306,0.06057093253968244,7.852605238747972,False,False,False,False,0,1,0.7666666666666667,0.3023715415019763,0.14444444444444443
mturk,szygpouygrmb7vi2zvcsi7kj,0,0,0,0,0,0,5.241682087565739,0.15677430555555527,10.152918314125126,False,False,False,False,0,1,0.6222222222222222,0.4795918367346937,0.044444444444444446
mturk,t76x8ndbtxbx72lsb8ngqv1z,0,0,0,0,0,0,3.598532897925545,0.08258234126984125,5.927525271943068,False,False,False,False,0,1,0.6222222222222222,0.5833333333333336,0.022222222222222223
mturk,t9d9ki02qf20po7hnalni8bs,0,0,0,0,0,0,2.3081916001811296,0.05931175595238101,4.93613000735649,False,False,False,False,0,1,0.7333333333333333,0.3548387096774192,0.0
mturk,tbi53v4723zampua525gigey,1,1,0,0,2,1,7.231902454984731,0.1607140376984129,8.087431952378036,False,False,False,False,0,4,0.34444444444444444,0.10939112487100101,0.35555555555555557
mturk,tcbpf1kmvs92g8t2x5iowvqs,1,0,1,0,2,1,6.406357671140221,0.16250917658730146,8.573995425754523,False,True,False,False,1,3,0.34444444444444444,0.03292806484295851,0.13333333333333333
mturk,th2b9q0wuq3762odsxe9y0kh,0,0,0,0,0,0,3.5935295809071777,0.09275173611111112,4.823833385451166,False,False,False,False,0,1,0.7888888888888889,0.44444444444444486,0.37777777777777777
mturk,tlw8dxp34gf5zt4nfb7yftnf,0,0,0,0,0,0,3.9147170738813712,0.12244990079365074,6.6231096144236545,False,False,False,False,0,1,0.6111111111111112,0.8878406708595391,0.044444444444444446
mturk,toz6nvp14zs7mfg4bwsaebd6,0,0,0,0,0,0,3.5299868528987415,0.16615451388888852,8.974967718828584,False,False,False,False,0,23,0.4777777777777778,0.7373581011351911,0.18888888888888888
mturk,tsid1av4r8o3dobjmikdnw6x,0,0,0,0,0,0,4.3336883342606125,0.11141716269841258,7.281130875018901,False,False,False,False,0,1,0.5777777777777777,0.6079027355623098,0.011111111111111112
mturk,tw1nzqjjixjzlwy9kc1t7qdu,0,0,0,0,0,0,6.339348072072538,0.16046676587301564,9.124221514843375,False,False,False,False,0,2,0.6333333333333333,0.6266666666666665,0.4111111111111111
mturk,uabqljbqhtguwieaax9i9jbi,0,0,0,0,0,0,1.2297701034510489,0.03866071428571394,4.2427347038912515,False,False,False,False,0,2,0.5444444444444444,0.6971544715447154,0.06666666666666667
mturk,ufzhw64z1nwocsg8k80i3y5r,0,0,0,0,0,0,3.1653434653007233,0.10329687499999982,6.719746483569693,False,False,False,False,0,1,0.5555555555555556,0.7430769230769231,0.4444444444444444
mturk,us4jynu3a76tfb7zh5erygr0,1,1,0,0,2,1,4.454351880045024,0.10433754960317482,7.221754151539066,False,True,False,False,1,4,0.4,0.24355005159958723,0.03333333333333333
mturk,usdq8rqhfvf4hnru7h6e1v0e,0,0,0,0,0,0,5.4323006229287225,0.15963888888888883,7.5367191247820395,False,False,False,False,0,1,0.5777777777777777,0.6905487804878048,0.24444444444444444
mturk,v282ua4fcihshurm6znabfd3,1,1,0,0,2,1,5.28562454930758,0.11997296626984105,7.182043151219364,True,True,False,True,3,15,0.43333333333333335,-0.002026342451874406,0.5777777777777777
mturk,v9ep9v5q2l33kle8h2gpb8z4,1,0,1,1,3,1,8.106507785993266,0.20212053571428568,10.808688782718699,False,True,False,False,1,1,0.4222222222222222,-0.012626262626262536,0.5444444444444444
mturk,vh8uyrnltv4hh60dzg5r3n1i,0,0,0,0,0,0,1.24524324931928,0.03499652777777784,3.985837794918956,False,False,False,False,0,1,0.37777777777777777,0.21739130434782614,0.044444444444444446
mturk,w1qbxw4ltfgr7ddtsf930nhc,0,0,0,0,0,0,0.9724514629072173,0.03273958333333308,4.421461556822273,False,False,False,False,0,1,0.7888888888888889,0.2902097902097902,0.05555555555555555
mturk,w4ascja5gszgs3ox6eh471me,1,1,0,0,2,1,6.078656647274914,0.15194469246031764,8.321789813129653,False,False,False,False,0,25,0.5222222222222223,0.7037411526794741,0.4777777777777778
mturk,w8rp7rwwb638sy4r2hha3hud,0,0,0,0,0,0,1.2914167691452025,0.02633333333333313,4.653037890092057,False,False,False,False,0,1,0.6777777777777778,0.544956140350877,0.03333333333333333
mturk,waigs5rf1gkl2y4f6yt2la5q,0,0,0,0,0,0,3.3779884431480784,0.0910818452380952,5.056332427082948,False,False,False,False,0,1,0.7,0.44117647058823556,0.05555555555555555
mturk,wdsdynq3ht0uipzelqp7g0xd,1,1,1,0,3,1,6.266274490295208,0.15176413690476223,8.277614302176854,False,True,False,False,1,3,0.25555555555555554,-0.05672969966629584,0.32222222222222224
mturk,wjo05xz5faw7ef8m6bu18ev5,0,0,0,0,0,0,4.033378849509311,0.10758878968254011,6.293477771597233,False,False,False,False,0,3,0.6888888888888889,0.9354838709677415,0.13333333333333333
mturk,x12oo9pn58e61fflukvug2mr,0,0,0,0,0,0,2.217694712226497,0.06136607142857194,4.757321277698169,False,False,False,False,0,1,0.6777777777777778,0.2941176470588237,0.37777777777777777
mturk,x3lheipk8oq00fhkkfjrw6p1,0,0,0,0,0,0,3.863234254014017,0.09476116071428589,5.573284456567931,False,False,False,False,0,1,0.6777777777777778,0.23684210526315783,0.03333333333333333
mturk,xe6oqx37xdawxlzrgixjkrxn,0,0,0,0,0,0,2.012172233747135,0.054285714285714146,6.3984960958742025,False,False,False,False,0,1,0.7333333333333333,0.6875746714456394,0.1111111111111111
mturk,xfte2nnmwo5forvvnhf147te,0,0,0,0,0,0,1.6020559154587262,0.05483333333333305,5.710880386047715,False,False,False,False,0,1,0.5777777777777777,0.6324570273003034,0.1
mturk,xpy7msfhii19kauw617rabm7,0,0,0,0,0,0,2.0903008906229896,0.052927083333333104,4.752066211348692,False,False,False,False,0,2,0.7111111111111111,0.5225885225885223,0.011111111111111112
mturk,y0m7gu1o0uy9u4nmziwujofk,1,0,0,0,1,1,6.242188332033225,0.15535912698412707,8.231235929574792,False,False,False,False,0,1,0.5666666666666667,0.45945945945945954,0.16666666666666666
mturk,y3o44ojrgzutttr3noil3v6m,0,0,0,0,0,0,4.018248825454386,0.11644890873015841,8.17080249486102,False,False,False,False,0,1,0.5666666666666667,0.6571428571428573,0.03333333333333333
mturk,ycz8oq9t09kjdd31e6iws4zh,0,1,0,0,1,1,3.6870256758090747,0.08895089285714258,5.884491589624256,False,True,False,False,1,1,0.4,0.5278622087132727,0.07777777777777778
mturk,yr5vu6xys2fnolxie1e30c7h,0,0,0,0,0,0,4.060636838983532,0.11560739087301573,5.705725980263205,False,False,False,False,0,1,0.5222222222222223,0.29787234042553207,0.05555555555555555
mturk,z2y2avzhhdgfqg8idm03titm,0,1,0,0,1,1,6.5959531771527296,0.22561160714285644,10.194175137093152,False,True,False,False,1,1,0.6,0.6100529100529102,0.05555555555555555
mturk,z4quosqgyjnj8vmg4rc84q3i,0,0,0,0,0,0,2.7695703644060954,0.08036408730158638,6.178181825928697,False,False,False,False,0,1,0.5777777777777777,0.583333333333333,0.05555555555555555
mturk,zakt1hcsgy0eh24ehvvxnf3b,0,0,0,0,0,0,3.6934104899002325,0.08534871031746044,5.703499643418724,False,False,False,False,0,1,0.5111111111111111,0.5319148936170214,0.06666666666666667
mturk,zaz4ydbrsd4x6rstq0t1d95s,1,1,0,1,3,1,7.3719463435444625,0.17996155753968252,9.19773834206251,False,True,False,False,1,15,0.5888888888888889,0.6711229946524065,0.022222222222222223
mturk,zhyatjv91vue1ejply55efv6,1,1,0,1,3,1,5.3641026763257065,0.2317477678571433,10.733234900637632,False,True,False,False,1,8,0.34444444444444444,0.16125541125541143,0.32222222222222224
mturk,zwbaaowabh4qdkku0tqsmyc7,0,1,0,0,1,1,5.538534733793742,0.15856870039682583,8.452965773671,False,False,False,False,0,2,0.4666666666666667,0.5287878787878789,0.24444444444444444
mturk,zwmgj98ty8oq9j77mhqho8gx,1,1,0,0,2,1,6.19743707707315,0.1472105654761905,8.759836494392855,False,False,False,False,0,2,0.36666666666666664,0.8733766233766234,0.022222222222222223
