name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
Z[292,2]	-0.245	0.0118	0.658	-1.35	-0.219	0.78	3112.0	10.5	0.999
Z[292,3]	0.589	0.0121	0.602	-0.405	0.61	1.56	2468.0	8.36	1.0
Z[292,4]	1.02	0.0114	0.608	0.0592	1.02	2.04	2841.0	9.62	0.999
Z[292,5]	0.302	0.0132	0.719	-0.878	0.287	1.47	2978.0	10.1	0.999
Z[292,6]	-0.878	0.0134	0.647	-1.97	-0.865	0.143	2337.0	7.91	1.0
Z[292,7]	-1.16	0.0125	0.571	-2.1	-1.14	-0.28	2080.0	7.04	0.999
Z[293,1]	-1.04	0.0111	0.444	-1.77	-1.04	-0.313	1609.0	5.45	1.0
Z[293,2]	0.0199	0.0126	0.732	-1.17	0.0383	1.22	3393.0	11.5	0.999
Z[293,3]	0.0401	0.0125	0.702	-1.09	0.0397	1.2	3150.0	10.7	0.998
Z[293,4]	-1.12	0.0134	0.798	-2.48	-1.12	0.126	3553.0	12.0	1.0
Z[293,5]	0.41	0.0134	0.697	-0.714	0.411	1.54	2701.0	9.15	1.0
Z[293,6]	-0.0899	0.0121	0.627	-1.13	-0.0973	0.925	2669.0	9.04	1.0
Z[293,7]	-0.235	0.0125	0.56	-1.15	-0.244	0.658	1994.0	6.75	1.0
Z[294,1]	0.606	0.0116	0.464	-0.132	0.598	1.37	1612.0	5.46	1.0
Z[294,2]	-0.211	0.0144	0.661	-1.31	-0.22	0.887	2101.0	7.11	1.0
Z[294,3]	1.46	0.0117	0.635	0.408	1.45	2.54	2932.0	9.93	0.999
Z[294,4]	1.75	0.0132	0.635	0.658	1.76	2.8	2311.0	7.82	0.999
Z[294,5]	1.18	0.0125	0.785	-0.079	1.18	2.48	3963.0	13.4	0.999
Z[294,6]	-1.77	0.0121	0.673	-2.87	-1.77	-0.696	3100.0	10.5	1.0
Z[294,7]	-1.67	0.0132	0.596	-2.67	-1.68	-0.692	2042.0	6.92	1.0
Z[295,1]	-1.23	0.0118	0.47	-2.01	-1.23	-0.464	1589.0	5.38	1.0
Z[295,2]	-0.991	0.0126	0.757	-2.25	-0.977	0.24	3607.0	12.2	1.0
Z[295,3]	-0.633	0.0123	0.72	-1.82	-0.646	0.463	3404.0	11.5	0.999
Z[295,4]	-0.549	0.0134	0.745	-1.79	-0.539	0.676	3073.0	10.4	0.999
Z[295,5]	1.21	0.0119	0.724	0.0138	1.19	2.41	3705.0	12.5	0.999
Z[295,6]	-0.43	0.0133	0.625	-1.48	-0.418	0.589	2205.0	7.47	0.999
Z[295,7]	0.0928	0.0133	0.598	-0.893	0.116	1.07	2022.0	6.85	1.0
Z[296,1]	-0.702	0.0111	0.474	-1.48	-0.692	0.0693	1832.0	6.2	1.0
Z[296,2]	-1.23	0.0134	0.749	-2.45	-1.23	-0.052	3146.0	10.7	1.0
Z[296,3]	-1.35	0.0121	0.748	-2.59	-1.33	-0.11	3804.0	12.9	0.999
Z[296,4]	-0.42	0.0133	0.693	-1.57	-0.416	0.73	2734.0	9.26	1.0
Z[296,5]	1.75	0.013	0.789	0.443	1.73	3.06	3681.0	12.5	0.999
Z[296,6]	-0.483	0.0133	0.656	-1.54	-0.487	0.564	2442.0	8.27	0.999
Z[296,7]	0.971	0.0123	0.615	-0.053	0.988	1.99	2505.0	8.48	1.0
Z[297,1]	-0.998	0.0119	0.45	-1.76	-0.995	-0.263	1426.0	4.83	1.0
Z[297,2]	0.432	0.0119	0.705	-0.746	0.45	1.56	3496.0	11.8	0.999
Z[297,3]	-0.333	0.013	0.686	-1.44	-0.342	0.781	2776.0	9.4	0.999
Z[297,4]	0.122	0.0125	0.669	-0.99	0.106	1.23	2847.0	9.64	0.999
Z[297,5]	0.378	0.0119	0.687	-0.72	0.383	1.46	3339.0	11.3	0.999
Z[297,6]	-0.109	0.0128	0.609	-1.14	-0.12	0.899	2256.0	7.64	1.0
Z[297,7]	-1.41	0.0127	0.559	-2.34	-1.4	-0.501	1924.0	6.51	1.0
Z[298,1]	-0.298	0.0111	0.447	-1.04	-0.309	0.47	1616.0	5.47	1.0
Z[298,2]	-0.588	0.0123	0.656	-1.73	-0.569	0.468	2821.0	9.55	0.998
Z[298,3]	-0.426	0.013	0.672	-1.57	-0.418	0.659	2667.0	9.03	0.999
Z[298,4]	1.04	0.0122	0.634	0.0156	1.04	2.09	2717.0	9.2	1.0
Z[298,5]	-0.335	0.013	0.729	-1.5	-0.345	0.862	3152.0	10.7	0.999
Z[298,6]	0.364	0.012	0.646	-0.713	0.368	1.45	2882.0	9.76	1.0
Z[298,7]	-0.417	0.0126	0.573	-1.38	-0.421	0.504	2061.0	6.98	0.999
Z[299,1]	-0.106	0.0112	0.45	-0.864	-0.101	0.637	1618.0	5.48	1.0
Z[299,2]	0.575	0.0116	0.626	-0.5	0.574	1.6	2916.0	9.87	1.0
Z[299,3]	-1.66	0.0121	0.723	-2.92	-1.65	-0.492	3590.0	12.2	1.0
Z[299,4]	-0.477	0.0114	0.669	-1.58	-0.448	0.578	3416.0	11.6	0.999
Z[299,5]	-0.432	0.0106	0.7	-1.56	-0.428	0.744	4349.0	14.7	0.999
Z[299,6]	0.845	0.0111	0.645	-0.24	0.849	1.89	3383.0	11.5	0.999
Z[299,7]	0.969	0.0117	0.586	0.0194	0.971	1.93	2496.0	8.45	1.0
Z[300,1]	-0.0657	0.0121	0.441	-0.807	-0.0797	0.675	1327.0	4.49	1.0
Z[300,2]	0.995	0.0139	0.612	-0.00888	0.984	1.98	1942.0	6.57	0.999
Z[300,3]	-0.0122	0.0131	0.622	-1.01	-0.00682	0.975	2266.0	7.67	0.999
Z[300,4]	-0.223	0.0123	0.663	-1.33	-0.21	0.858	2887.0	9.77	1.0
Z[300,5]	-0.462	0.0131	0.66	-1.52	-0.476	0.671	2560.0	8.67	1.0
Z[300,6]	0.993	0.0133	0.657	-0.07	0.994	2.07	2428.0	8.22	1.0
Z[300,7]	-1.32	0.0143	0.576	-2.29	-1.32	-0.388	1631.0	5.52	1.0
Z[301,1]	-0.5	0.012	0.453	-1.23	-0.493	0.245	1425.0	4.83	1.0
Z[301,2]	-1.32	0.0134	0.773	-2.65	-1.32	-0.102	3327.0	11.3	0.999
Z[301,3]	0.0203	0.0127	0.652	-1.05	0.0229	1.07	2640.0	8.94	0.999
Z[301,4]	0.707	0.0138	0.669	-0.394	0.709	1.8	2339.0	7.92	1.0
Z[301,5]	1.67	0.0126	0.784	0.422	1.66	2.91	3897.0	13.2	0.999
Z[301,6]	-0.903	0.012	0.629	-1.95	-0.915	0.118	2754.0	9.33	0.999
Z[301,7]	-0.676	0.0131	0.572	-1.62	-0.673	0.28	1910.0	6.47	0.999
Z[302,1]	-0.711	0.0122	0.449	-1.46	-0.712	0.00444	1360.0	4.6	1.0
Z[302,2]	0.16	0.0114	0.678	-0.98	0.164	1.28	3532.0	12.0	1.0
Z[302,3]	-0.502	0.012	0.681	-1.61	-0.492	0.644	3220.0	10.9	0.999
Z[302,4]	0.376	0.0126	0.659	-0.696	0.394	1.46	2724.0	9.22	1.0
Z[302,5]	0.87	0.0126	0.738	-0.335	0.858	2.08	3438.0	11.6	0.999
Z[302,6]	-0.272	0.0134	0.661	-1.37	-0.277	0.849	2444.0	8.28	1.0
Z[302,7]	-1.31	0.0125	0.578	-2.29	-1.31	-0.351	2129.0	7.21	1.0
