platform,subject,block,trial,correct,choice,key,rt,accuracy,outcome
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,3,37,2,2.0,39.0,0.368,1.0,0.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,3,38,2,0.0,37.0,0.469,0.0,0.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,3,39,2,1.0,38.0,0.283,0.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,3,40,2,1.0,38.0,0.405,0.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,3,41,2,1.0,38.0,0.599,0.0,0.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,3,42,2,2.0,39.0,0.283,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,3,43,2,2.0,39.0,0.318,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,3,44,2,2.0,39.0,0.386,1.0,0.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,3,45,2,0.0,37.0,0.532,0.0,0.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,4,46,0,1.0,38.0,0.424,0.0,0.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,4,47,0,2.0,39.0,0.989,0.0,0.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,4,48,0,0.0,37.0,0.327,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,4,49,0,0.0,37.0,0.379,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,4,50,0,0.0,37.0,0.443,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,4,51,0,0.0,37.0,0.567,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,4,52,0,0.0,37.0,0.792,1.0,0.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,4,53,0,2.0,39.0,0.303,0.0,0.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,4,54,0,1.0,38.0,0.336,0.0,0.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,4,55,0,0.0,37.0,0.18,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,4,56,0,0.0,37.0,0.432,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,4,57,0,0.0,37.0,0.322,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,4,58,0,0.0,37.0,0.305,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,4,59,0,0.0,37.0,0.183,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,4,60,0,0.0,37.0,0.343,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,5,61,1,0.0,37.0,0.362,0.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,5,62,1,0.0,37.0,0.797,0.0,0.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,5,63,1,0.0,37.0,0.371,0.0,0.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,5,64,1,2.0,39.0,0.052,0.0,0.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,5,65,1,1.0,38.0,0.287,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,5,66,1,1.0,38.0,0.293,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,5,67,1,1.0,38.0,0.564,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,5,68,1,1.0,38.0,1.142,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,5,69,1,1.0,38.0,0.553,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,5,70,1,1.0,38.0,0.779,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,5,71,1,1.0,38.0,0.373,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,5,72,1,1.0,38.0,0.384,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,5,73,1,1.0,38.0,0.508,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,5,74,1,1.0,38.0,0.351,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,5,75,1,1.0,38.0,0.34,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,6,76,0,1.0,38.0,0.373,0.0,0.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,6,77,0,0.0,37.0,0.533,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,6,78,0,0.0,37.0,0.336,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,6,79,0,0.0,37.0,0.406,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,6,80,0,0.0,37.0,0.308,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,6,81,0,0.0,37.0,0.381,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,6,82,0,0.0,37.0,0.304,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,6,83,0,0.0,37.0,0.369,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,6,84,0,0.0,37.0,0.4,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,6,85,0,0.0,37.0,0.353,1.0,0.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,6,86,0,2.0,39.0,0.223,0.0,0.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,6,87,0,1.0,38.0,0.271,0.0,0.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,6,88,0,0.0,37.0,0.301,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,6,89,0,0.0,37.0,0.413,1.0,1.0
prolific,d4kdo4b2j6sp5t7p2c7ay6u2,6,90,0,0.0,37.0,0.736,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,1,1,2,0.0,37.0,1.905,0.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,1,2,2,1.0,38.0,0.781,0.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,1,3,2,2.0,39.0,0.413,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,1,4,2,0.0,37.0,0.426,0.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,1,5,2,1.0,38.0,0.856,0.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,1,6,2,2.0,39.0,0.177,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,1,7,2,1.0,38.0,0.688,0.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,1,8,2,2.0,39.0,0.165,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,1,9,2,0.0,37.0,0.39,0.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,1,10,2,2.0,39.0,0.495,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,1,11,2,2.0,39.0,0.357,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,1,12,2,2.0,39.0,0.32,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,1,13,2,2.0,39.0,0.345,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,1,14,2,2.0,39.0,0.39,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,1,15,2,2.0,39.0,0.395,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,2,16,0,2.0,39.0,0.292,0.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,2,17,0,1.0,38.0,0.337,0.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,2,18,0,1.0,38.0,0.334,0.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,2,19,0,2.0,39.0,0.216,0.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,2,20,0,0.0,37.0,0.227,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,2,21,0,0.0,37.0,0.3,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,2,22,0,0.0,37.0,0.312,1.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,2,23,0,1.0,38.0,0.296,0.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,2,24,0,2.0,39.0,0.132,0.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,2,25,0,0.0,37.0,0.251,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,2,26,0,0.0,37.0,0.284,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,2,27,0,0.0,37.0,0.307,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,2,28,0,0.0,37.0,0.235,1.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,2,29,0,1.0,38.0,0.2,0.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,2,30,0,2.0,39.0,0.284,0.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,3,31,2,1.0,38.0,0.031,0.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,3,32,2,0.0,37.0,0.195,0.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,3,33,2,0.0,37.0,0.322,0.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,3,34,2,2.0,39.0,0.363,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,3,35,2,1.0,38.0,0.248,0.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,3,36,2,2.0,39.0,0.349,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,3,37,2,2.0,39.0,0.315,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,3,38,2,2.0,39.0,0.313,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,3,39,2,2.0,39.0,0.297,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,3,40,2,2.0,39.0,0.329,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,3,41,2,2.0,39.0,0.272,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,3,42,2,2.0,39.0,0.35,1.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,3,43,2,2.0,39.0,0.308,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,3,44,2,2.0,39.0,0.315,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,3,45,2,2.0,39.0,0.335,1.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,4,46,0,0.0,37.0,0.156,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,4,47,0,2.0,39.0,0.308,0.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,4,48,0,0.0,37.0,0.167,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,4,49,0,0.0,37.0,0.249,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,4,50,0,0.0,37.0,0.185,1.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,4,51,0,2.0,39.0,0.031,0.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,4,52,0,2.0,39.0,0.298,0.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,4,53,0,0.0,37.0,0.079,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,4,54,0,0.0,37.0,0.346,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,4,55,0,0.0,37.0,0.197,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,4,56,0,0.0,37.0,0.296,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,4,57,0,0.0,37.0,0.248,1.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,4,58,0,2.0,39.0,0.118,0.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,4,59,0,1.0,38.0,0.035,0.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,4,60,0,2.0,39.0,0.199,0.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,5,61,2,0.0,37.0,0.187,0.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,5,62,2,2.0,39.0,0.169,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,5,63,2,2.0,39.0,0.196,1.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,5,64,2,0.0,37.0,0.208,0.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,5,65,2,1.0,38.0,0.107,0.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,5,66,2,1.0,38.0,0.301,0.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,5,67,2,0.0,37.0,0.213,0.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,5,68,2,0.0,37.0,0.681,0.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,5,69,2,0.0,37.0,0.196,0.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,5,70,2,1.0,38.0,0.318,0.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,5,71,2,1.0,38.0,0.258,0.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,5,72,2,2.0,39.0,0.278,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,5,73,2,2.0,39.0,0.294,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,5,74,2,2.0,39.0,0.271,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,5,75,2,2.0,39.0,0.335,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,6,76,1,2.0,39.0,0.312,0.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,6,77,1,0.0,37.0,0.309,0.0,0.0
prolific,d548x9pit2z980gmf8mcce2g,6,78,1,1.0,38.0,0.221,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,6,79,1,1.0,38.0,0.142,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,6,80,1,1.0,38.0,0.307,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,6,81,1,1.0,38.0,0.304,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,6,82,1,1.0,38.0,0.286,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,6,83,1,1.0,38.0,0.285,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,6,84,1,1.0,38.0,0.16,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,6,85,1,1.0,38.0,0.134,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,6,86,1,1.0,38.0,0.052,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,6,87,1,1.0,38.0,0.291,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,6,88,1,1.0,38.0,0.053,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,6,89,1,1.0,38.0,0.099,1.0,1.0
prolific,d548x9pit2z980gmf8mcce2g,6,90,1,1.0,38.0,0.178,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,1,1,1,1.0,38.0,4.479,1.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,1,2,1,0.0,37.0,1.205,0.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,1,3,1,0.0,37.0,0.001,0.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,1,4,1,2.0,39.0,1.503,0.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,1,5,1,1.0,38.0,0.572,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,1,6,1,1.0,38.0,0.341,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,1,7,1,1.0,38.0,0.293,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,1,8,1,1.0,38.0,0.121,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,1,9,1,1.0,38.0,0.595,1.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,1,10,1,1.0,38.0,0.298,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,1,11,1,1.0,38.0,0.09,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,1,12,1,1.0,38.0,0.353,1.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,1,13,1,1.0,38.0,0.307,1.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,1,14,1,2.0,39.0,0.164,0.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,1,15,1,2.0,39.0,0.372,0.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,2,16,0,0.0,37.0,0.331,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,2,17,0,0.0,37.0,0.363,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,2,18,0,0.0,37.0,0.382,1.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,2,19,0,0.0,37.0,0.285,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,2,20,0,0.0,37.0,0.268,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,2,21,0,0.0,37.0,0.308,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,2,22,0,0.0,37.0,0.205,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,2,23,0,0.0,37.0,0.305,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,2,24,0,0.0,37.0,0.129,1.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,2,25,0,0.0,37.0,0.381,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,2,26,0,0.0,37.0,0.261,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,2,27,0,0.0,37.0,0.018,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,2,28,0,0.0,37.0,0.04,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,2,29,0,0.0,37.0,0.02,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,2,30,0,0.0,37.0,0.513,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,3,31,1,0.0,37.0,0.121,0.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,3,32,1,0.0,37.0,0.819,0.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,3,33,1,0.0,37.0,0.259,0.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,3,34,1,0.0,37.0,0.372,0.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,3,35,1,1.0,38.0,0.269,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,3,36,1,1.0,38.0,0.084,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,3,37,1,1.0,38.0,0.488,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,3,38,1,1.0,38.0,0.279,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,3,39,1,1.0,38.0,0.307,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,3,40,1,1.0,38.0,0.233,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,3,41,1,1.0,38.0,0.205,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,3,42,1,1.0,38.0,0.327,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,3,43,1,1.0,38.0,0.255,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,3,44,1,1.0,38.0,0.307,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,3,45,1,1.0,38.0,0.16,1.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,4,46,0,1.0,38.0,0.259,0.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,4,47,0,1.0,38.0,0.217,0.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,4,48,0,1.0,38.0,0.268,0.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,4,49,0,2.0,39.0,0.451,0.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,4,50,0,0.0,37.0,0.001,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,4,51,0,0.0,37.0,0.247,1.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,4,52,0,2.0,39.0,0.043,0.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,4,53,0,2.0,39.0,0.048,0.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,4,54,0,2.0,39.0,0.17,0.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,4,55,0,2.0,39.0,0.3,0.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,4,56,0,0.0,37.0,0.208,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,4,57,0,0.0,37.0,0.245,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,4,58,0,0.0,37.0,0.284,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,4,59,0,0.0,37.0,0.233,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,4,60,0,0.0,37.0,0.149,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,5,61,2,0.0,37.0,0.176,0.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,5,62,2,0.0,37.0,0.112,0.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,5,63,2,0.0,37.0,0.253,0.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,5,64,2,1.0,38.0,0.307,0.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,5,65,2,1.0,38.0,0.096,0.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,5,66,2,0.0,37.0,0.119,0.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,5,67,2,0.0,37.0,0.24,0.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,5,68,2,2.0,39.0,0.053,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,5,69,2,2.0,39.0,0.095,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,5,70,2,2.0,39.0,0.263,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,5,71,2,2.0,39.0,0.173,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,5,72,2,2.0,39.0,0.252,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,5,73,2,2.0,39.0,0.102,1.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,5,74,2,2.0,39.0,0.022,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,5,75,2,2.0,39.0,0.217,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,6,76,0,2.0,39.0,0.168,0.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,6,77,0,2.0,39.0,0.259,0.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,6,78,0,0.0,37.0,0.371,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,6,79,0,0.0,37.0,0.309,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,6,80,0,0.0,37.0,0.269,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,6,81,0,0.0,37.0,0.286,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,6,82,0,0.0,37.0,0.428,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,6,83,0,0.0,37.0,0.291,1.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,6,84,0,0.0,37.0,0.12,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,6,85,0,0.0,37.0,0.314,1.0,0.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,6,86,0,0.0,37.0,0.243,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,6,87,0,0.0,37.0,0.299,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,6,88,0,0.0,37.0,0.318,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,6,89,0,0.0,37.0,0.309,1.0,1.0
prolific,d9hniznzrxs4dgpe5u2oh4gp,6,90,0,0.0,37.0,0.264,1.0,1.0
prolific,ddmw598i3zvxrzwq9tinro14,1,1,1,1.0,38.0,1.795,1.0,1.0
prolific,ddmw598i3zvxrzwq9tinro14,1,2,1,1.0,38.0,0.208,1.0,1.0
prolific,ddmw598i3zvxrzwq9tinro14,1,3,1,1.0,38.0,0.3,1.0,1.0
prolific,ddmw598i3zvxrzwq9tinro14,1,4,1,1.0,38.0,0.279,1.0,0.0
prolific,ddmw598i3zvxrzwq9tinro14,1,5,1,1.0,38.0,0.355,1.0,1.0
prolific,ddmw598i3zvxrzwq9tinro14,1,6,1,1.0,38.0,0.295,1.0,1.0
prolific,ddmw598i3zvxrzwq9tinro14,1,7,1,1.0,38.0,0.294,1.0,1.0
prolific,ddmw598i3zvxrzwq9tinro14,1,8,1,1.0,38.0,0.301,1.0,1.0
prolific,ddmw598i3zvxrzwq9tinro14,1,9,1,1.0,38.0,0.134,1.0,1.0
prolific,ddmw598i3zvxrzwq9tinro14,1,10,1,1.0,38.0,0.034,1.0,0.0
prolific,ddmw598i3zvxrzwq9tinro14,1,11,1,1.0,38.0,0.27,1.0,1.0
prolific,ddmw598i3zvxrzwq9tinro14,1,12,1,1.0,38.0,0.024,1.0,1.0
prolific,ddmw598i3zvxrzwq9tinro14,1,13,1,1.0,38.0,0.795,1.0,0.0
prolific,ddmw598i3zvxrzwq9tinro14,1,14,1,2.0,39.0,0.139,0.0,0.0
prolific,ddmw598i3zvxrzwq9tinro14,1,15,1,2.0,39.0,0.054,0.0,1.0
prolific,ddmw598i3zvxrzwq9tinro14,2,16,0,2.0,39.0,0.029,0.0,0.0
prolific,ddmw598i3zvxrzwq9tinro14,2,17,0,0.0,37.0,0.786,1.0,1.0
prolific,ddmw598i3zvxrzwq9tinro14,2,18,0,0.0,37.0,0.484,1.0,1.0
prolific,ddmw598i3zvxrzwq9tinro14,2,19,0,0.0,37.0,0.159,1.0,0.0
prolific,ddmw598i3zvxrzwq9tinro14,2,20,0,0.0,37.0,0.145,1.0,1.0
prolific,ddmw598i3zvxrzwq9tinro14,2,21,0,0.0,37.0,0.044,1.0,1.0
prolific,ddmw598i3zvxrzwq9tinro14,2,22,0,0.0,37.0,0.64,1.0,1.0
prolific,ddmw598i3zvxrzwq9tinro14,2,23,0,0.0,37.0,0.0,1.0,0.0
prolific,ddmw598i3zvxrzwq9tinro14,2,24,0,0.0,37.0,0.012,1.0,0.0
prolific,ddmw598i3zvxrzwq9tinro14,2,25,0,0.0,37.0,0.46,1.0,0.0
prolific,ddmw598i3zvxrzwq9tinro14,2,26,0,1.0,38.0,0.168,0.0,0.0
prolific,ddmw598i3zvxrzwq9tinro14,2,27,0,1.0,38.0,0.184,0.0,1.0
prolific,ddmw598i3zvxrzwq9tinro14,2,28,0,1.0,38.0,0.104,0.0,0.0
prolific,ddmw598i3zvxrzwq9tinro14,2,29,0,2.0,39.0,0.089,0.0,0.0
prolific,ddmw598i3zvxrzwq9tinro14,2,30,0,2.0,39.0,0.019,0.0,0.0
prolific,ddmw598i3zvxrzwq9tinro14,3,31,1,2.0,39.0,0.446,0.0,0.0
prolific,ddmw598i3zvxrzwq9tinro14,3,32,1,0.0,37.0,0.0,0.0,0.0
prolific,ddmw598i3zvxrzwq9tinro14,3,33,1,0.0,37.0,0.563,0.0,1.0
prolific,ddmw598i3zvxrzwq9tinro14,3,34,1,0.0,37.0,0.245,0.0,0.0
prolific,ddmw598i3zvxrzwq9tinro14,3,35,1,0.0,37.0,0.234,0.0,0.0
prolific,ddmw598i3zvxrzwq9tinro14,3,36,1,0.0,37.0,0.216,0.0,0.0
