platform,subject,accuracy,points,ws,ls,perseveration,beta,eta_p,eta_n,kappa
prolific,pfs02c9pkgwibojrw7huyt8j,0.6333333333333333,56.0,0.9090909090909091,0.9117647058823529,0.21333333333333335,4.23816,0.840444,0.9152145,-0.04258829379403801
prolific,pfvcy6m8s0xkkfd9llpty0gt,0.6444444444444445,47.0,1.0,0.4651162790697675,0.24,11.18335,0.803176,0.8190215000000001,-0.009767922833070614
prolific,pinf9kszx4wbdkhy5l1hwa6c,0.5666666666666667,47.0,0.8695652173913043,0.8372093023255813,0.28,3.999505,0.827696,0.980911,-0.08471436857205573
prolific,pj2juz9u4o3412tuhaaon2mx,0.7,74.0,0.5405405405405406,0.5333333333333333,0.22666666666666666,5.63258,0.0665813,0.00384607,0.8907791104509513
prolific,pky1krp9005h74sp6c3uzav9,0.5111111111111111,47.0,1.0,0.2558139534883721,0.29333333333333333,6.438795000000001,0.8603725,0.47371,0.2898340245074798
prolific,po1nb7atf5j4ghhdgotzdk87,0.7555555555555555,55.0,1.0,0.4117647058823529,0.16,14.7483,0.9120375000000001,0.7944045,0.06893466053929762
prolific,prixwwn7ldvehxeuaw036cka,0.5444444444444444,42.0,0.975609756097561,0.6458333333333333,0.25333333333333335,8.54359,0.45280750000000003,0.8623625,-0.3114084110799364
prolific,ptz9jbgy1fhpy8jo3lpshxna,0.43333333333333335,43.0,0.5,0.9361702127659575,0.30666666666666664,1.394325,0.9270685,0.658771,0.1691832622405987
prolific,pv0jxvb2357a5p0fwzibuqry,0.5444444444444444,49.0,1.0,0.24390243902439024,0.36,7.291605000000001,0.7887295,0.393292,0.3345434072053681
prolific,pydsub3305ez6hew5ads85ge,0.5111111111111111,45.0,0.8222222222222222,0.7272727272727273,0.18666666666666668,8.728584999999999,0.1942835,0.98682,-0.671013590256908
prolific,qcdk2tj1c6i20hiduqjeh67w,0.6111111111111112,45.0,0.9555555555555556,0.5909090909090908,0.17333333333333334,7.301055,0.31259000000000003,0.957994,-0.507958545047002
prolific,qqi5znxg9c08psfg0wbsi1jc,0.4777777777777778,44.0,0.8372093023255814,0.8260869565217391,0.26666666666666666,4.22775,0.2937885,0.957569,-0.5304483331102422
prolific,r8kvfvak4zlrwvn6pisn9vn3,0.6555555555555556,46.0,0.9555555555555556,0.7045454545454546,0.18666666666666668,4.26221,0.9106270000000001,0.6240345,0.18674639326001208
prolific,rajsvfwo2n9j6m1oj6c91rj3,0.6333333333333333,48.0,0.9574468085106383,0.5476190476190477,0.17333333333333334,5.39171,0.735136,0.7456929999999999,-0.0071291148404035365
prolific,rd874rrg3n6blz5e2vmch8ks,0.7111111111111111,56.0,0.9818181818181818,0.5882352941176471,0.12,6.237295,0.81579,0.697405,0.07823512501693435
prolific,res0ruqjbr1gufnelh1gmu11,0.45555555555555555,50.0,0.94,0.5641025641025641,0.32,7.290749999999999,0.492373,0.8333345,-0.25719210308457935
prolific,rlfnbchmxcdnmvh8rchpiker,0.6777777777777778,62.0,0.7377049180327869,1.0,0.17333333333333334,2.828895,0.8889325,0.918871,-0.016560704744735796
prolific,rz9oz1fa9mxw4p8xg1zex3dn,0.6777777777777778,53.0,1.0,0.6111111111111112,0.18666666666666668,6.10439,0.7624975,0.7719765,-0.006177361102240837
prolific,s6dmy269v6v8tq2sxx6ijbsi,0.6333333333333333,55.0,1.0,1.0,0.16,10.7053,0.7797305000000001,0.982199,-0.11491294061425268
prolific,s8xztpmugvi5i1hiiy0caf1l,0.6444444444444445,58.0,1.0,0.53125,0.26666666666666666,9.090795,0.6269155,0.468914,0.14418438269822081
prolific,scx3y6124yw45ct8lh80lxdm,0.4777777777777778,52.0,0.8823529411764706,0.4736842105263158,0.36,2.3104750000000003,0.9651025,0.935712,0.015462055871312
prolific,sfcoka8iitssmd15lnc8mb23,0.6,50.0,0.8163265306122449,0.85,0.21333333333333335,5.05565,0.2709205,0.970925,-0.5636808282511794
prolific,siqr7b26o4dl4t1qe59wdsyk,0.4111111111111111,37.0,0.7027027027027027,0.9230769230769231,0.3333333333333333,2.2530900000000003,0.4545785,0.944753,-0.3502919072428513
prolific,swq3fvf9fr79ha3hyl3pseuu,0.4444444444444444,40.0,0.48717948717948717,0.92,0.30666666666666664,7.03383,0.1424415,0.8019435,-0.6983401896472308
prolific,t1yzez4ovd27jbq0hyrpx1lm,0.5444444444444444,53.0,0.9056603773584906,1.0,0.24,3.526835,0.833599,0.9806425,-0.08104957360968756
prolific,tblx1m7ct4qr442pn677n41o,0.5555555555555556,50.0,1.0,0.8,0.22666666666666666,10.27785,0.7953669999999999,0.9500455,-0.08862002535217323
prolific,tgt0ui62axqihws96b9rp7q7,0.6222222222222222,53.0,0.9811320754716981,0.8055555555555556,0.28,7.53601,0.7381965,0.9042705,-0.1011125337678017
prolific,tmm6coys6dyyzbvl87at5f2z,0.5444444444444444,46.0,1.0,0.9090909090909091,0.25333333333333335,10.7889,0.790197,0.9846305,-0.10955064647127674
prolific,u3985tl25civw7cwkponfq3v,0.6888888888888889,55.0,1.0,0.6571428571428571,0.17333333333333334,5.82496,0.9367650000000001,0.7204305,0.1305425340582931
prolific,u4hewdfbi95vkie80f4arixr,0.6111111111111112,50.0,1.0,0.5,0.28,11.10685,0.680936,0.9352400000000001,-0.15734919959212368
prolific,u4llbg249clqj7gecwc19dj2,0.4444444444444444,31.0,0.7096774193548387,0.6379310344827587,0.25333333333333335,4.589345,0.16642400000000002,0.9448624999999999,-0.7004840785881948
prolific,u5gp53g7omv2ivz6ce9napx8,0.5333333333333333,54.0,0.9433962264150944,0.8333333333333334,0.3333333333333333,4.311109999999999,0.4870005,0.9268545,-0.31110262367781705
prolific,u8ugvmr32frcnzlceuo67kt0,0.6666666666666666,58.0,0.9824561403508771,0.8125,0.2,4.565245,0.718116,0.9787330000000001,-0.15358879900332917
prolific,ucftdalpyct4hvytx6pvkp3n,0.5444444444444444,51.0,0.9019607843137255,0.8157894736842105,0.3466666666666667,4.30215,0.476916,0.8774255,-0.29572268146549446
prolific,ulg8tc0zx06x1i6z1sgm5t4z,0.5888888888888889,42.0,1.0,0.5833333333333333,0.24,13.51915,0.5305145,0.788332,-0.19548711696167828
prolific,uuh7v8p7kao4kesi6uu6tvw9,0.36666666666666664,36.0,1.0,0.30188679245283023,0.38666666666666666,5.246605000000001,0.6541035,0.604035,0.03979569816836538
prolific,uukqsvy7zzeqfqovqzd1pa64,0.6333333333333333,47.0,0.9574468085106383,1.0,0.2,7.53505,0.399548,0.9676720000000001,-0.4155322479191352
prolific,uy4dfkzf724ww53jtl7euz3e,0.45555555555555555,38.0,0.7368421052631579,0.7254901960784313,0.30666666666666664,11.8911,0.0508322,0.794805,-0.8797777581213315
prolific,v2h8o96cg4bhv88n2a134lzf,0.6222222222222222,50.0,1.0,0.4,0.17333333333333334,11.94495,0.875769,0.803113,0.043276418473722426
prolific,v9ausuant19jns40jd4luox9,0.5888888888888889,50.0,0.7346938775510204,0.85,0.21333333333333335,2.191845,0.724291,0.9075705000000001,-0.11231314667329306
prolific,vagifv6u15xfnf6u3kh9vq6r,0.5555555555555556,46.0,0.9782608695652174,0.6976744186046512,0.30666666666666664,3.967125,0.885713,0.9393724999999999,-0.029401088332573995
prolific,vjt1f5j28jg0m1mme6atp0jt,0.3333333333333333,30.0,0.9655172413793104,0.09999999999999998,0.3333333333333333,12.835799999999999,0.102201,0.02105335,0.6583755461774777
prolific,w2mr1qy43bjo0tukpzsj8bem,0.5666666666666667,46.0,0.8888888888888888,0.5227272727272727,0.21333333333333335,2.5007599999999996,0.7879985,0.6980695,0.060514727455271256
prolific,wbmh5irelure1ly1hmnbdml3,0.6666666666666666,60.0,0.864406779661017,0.7,0.24,3.777015,0.445515,0.7653445000000001,-0.26413427817182755
prolific,wdioev3k4jeqerrhvrwol0tb,0.5333333333333333,48.0,0.8723404255319149,0.8571428571428572,0.26666666666666666,3.47153,0.592511,0.917351,-0.2151454901176399
prolific,wff878hbkprp629llodp0m48,0.6111111111111112,44.0,0.8372093023255814,0.5652173913043479,0.22666666666666666,3.630415,0.4965755,0.6869700000000001,-0.16086791762547367
prolific,wlj16w5ezr0c3vxwa8kpkei4,0.5222222222222223,41.0,0.975,0.4285714285714286,0.22666666666666666,4.77489,0.8557135,0.9579,-0.05634414388732768
prolific,wqv0k771mdewidtut1vlckwa,0.6,53.0,0.8653846153846154,0.6486486486486487,0.17333333333333334,2.934525,0.916613,0.918343,-0.0009428018982471565
prolific,wxiwvk4ltgldotcyc6r0r4u2,0.6,48.0,0.9787234042553191,0.7380952380952381,0.24,8.478425000000001,0.5349029999999999,0.9803795,-0.29398907464449703
prolific,x0141yy1fat9j4de4yerqoeh,0.6222222222222222,45.0,0.9318181818181818,0.6444444444444444,0.14666666666666667,8.77095,0.23046,0.9766349999999999,-0.6181576429361401
prolific,x0tr8sfr0g0hf2wcinx2sltl,0.5777777777777777,48.0,0.9574468085106383,0.8095238095238095,0.22666666666666666,3.7116,0.855558,0.9698625000000001,-0.06261817482601956
prolific,x9xony0cxtk8q4m0egvrv3p7,0.6111111111111112,53.0,0.8846153846153846,0.8648648648648649,0.2,3.658105,0.737783,0.9655715,-0.133729355809375
prolific,xd78fudntrmkohbpq9cgjdik,0.7222222222222222,55.0,1.0,0.3142857142857143,0.21333333333333335,6.780435000000001,0.9354615,0.5858410000000001,0.22981655522159458
prolific,xlvutciogdrl2r9g45gz7ldl,0.37777777777777777,43.0,0.9534883720930233,0.30434782608695654,0.52,6.881045,0.8082775,0.148449,0.6896730674858488
prolific,xmcftp4w2e52rl9zsgzpyrxh,0.7444444444444445,61.0,0.9833333333333333,0.896551724137931,0.14666666666666667,8.426515,0.57985,0.939411,-0.23666835389047702
prolific,xod95zhzmdzosg5eoygdfe35,0.5333333333333333,43.0,0.9285714285714286,0.9361702127659575,0.25333333333333335,4.398225,0.779574,0.91846,-0.08179223737569452
prolific,xuoje6vh4hw7rm08jc79muav,0.6,52.0,0.8627450980392157,0.8157894736842105,0.28,3.23523,0.7835179999999999,0.6183825000000001,0.11779402318495491
prolific,xus1hcgd5jscu5yugxpbjjus,0.4888888888888889,45.0,1.0,0.7333333333333334,0.18666666666666668,10.5658,0.7857305,0.9938374999999999,-0.1169424264765381
prolific,xvpdzry1jqz4fq3gom48b9c6,0.6111111111111112,76.0,0.4533333333333333,0.7142857142857143,0.18666666666666668,1.111915,0.6678854999999999,0.1515575,0.6300962971188966
prolific,y20qesh4on6pf8bl4d8xnfxw,0.5555555555555556,48.0,0.9791666666666666,0.4390243902439024,0.41333333333333333,8.30753,0.309524,0.3690275,-0.08769194379498091
prolific,y8t2sd3dutbsp5rki7byp72x,0.5555555555555556,49.0,0.7708333333333334,0.9024390243902439,0.21333333333333335,3.2778799999999997,0.30246249999999997,0.9425775000000001,-0.5141320760778771
prolific,yfnacg4i0v7jifyfakxjbd1q,0.34444444444444444,36.0,0.0,0.9814814814814815,0.32,0.208093,0.19289699999999999,0.259065,-0.14640168863754036
prolific,yjylqgzycho9i25v2kjx1lo0,0.6333333333333333,57.0,0.9642857142857143,0.2727272727272727,0.25333333333333335,12.9793,0.2403255,0.27520900000000004,-0.06766472466925111
prolific,ym6mi7m98bwg02h1q56c9brf,0.5,45.0,0.9772727272727273,0.5333333333333333,0.4266666666666667,5.6535899999999994,0.892112,0.458761,0.3207932944103554
prolific,ypz0pdffitn3le2tum2n6vhx,0.4,45.0,0.4444444444444444,0.7045454545454546,0.4,2.1802349999999997,0.4974695,0.400862,0.10754103579803224
prolific,yrfvdu0d1fl5g8994ej278vz,0.6777777777777778,55.0,0.8518518518518519,0.7142857142857143,0.22666666666666666,5.900415000000001,0.2860465,0.76747,-0.45696816328932677
prolific,yy3a6xvbwcgzufjmpng6wb3d,0.4777777777777778,45.0,1.0,0.8409090909090909,0.3466666666666667,10.6928,0.774844,0.9765445,-0.11516605253488878
prolific,z8a14walv6et4id5gwsv4s7t,0.6,56.0,0.9464285714285714,0.9696969696969697,0.17333333333333334,4.16187,0.932875,0.964128,-0.01647493440969781
prolific,zk7jn70yddea3o8731mzpoz6,0.4888888888888889,59.0,0.3103448275862069,0.7096774193548387,0.2,-0.46425249999999996,0.5734305,0.1504595,0.5843028636947603
prolific,zoaj7vekc9hzlt1rxkbt1f5h,0.6111111111111112,70.0,0.4492753623188406,0.65,0.16,0.4694215,0.459376,0.1487075,0.5108977632183738
prolific,zs4sf8n0ws77fp0e0a75jflw,0.6777777777777778,53.0,0.9807692307692307,0.32432432432432434,0.25333333333333335,6.558,0.791489,0.6504725,0.09779491338707724
