platform,subject,trial,correct,choice,key,rt,accuracy,outcome
prolific,5moe0thth6evd7ri4hpzlxwm,62,0,0.0,37.0,0.088,1.0,1.0
prolific,5moe0thth6evd7ri4hpzlxwm,63,0,0.0,37.0,0.279,1.0,1.0
prolific,5moe0thth6evd7ri4hpzlxwm,64,0,0.0,37.0,0.023,1.0,0.0
prolific,5moe0thth6evd7ri4hpzlxwm,65,0,2.0,39.0,0.029,0.0,0.0
prolific,5moe0thth6evd7ri4hpzlxwm,66,0,2.0,39.0,0.237,0.0,0.0
prolific,5moe0thth6evd7ri4hpzlxwm,67,0,1.0,38.0,0.159,0.0,0.0
prolific,5moe0thth6evd7ri4hpzlxwm,68,0,1.0,38.0,0.383,0.0,1.0
prolific,5moe0thth6evd7ri4hpzlxwm,69,0,1.0,38.0,0.058,0.0,0.0
prolific,5moe0thth6evd7ri4hpzlxwm,70,0,2.0,39.0,0.137,0.0,0.0
prolific,5moe0thth6evd7ri4hpzlxwm,71,0,0.0,37.0,0.033,1.0,1.0
prolific,5moe0thth6evd7ri4hpzlxwm,72,0,0.0,37.0,0.17,1.0,1.0
prolific,5moe0thth6evd7ri4hpzlxwm,73,0,0.0,37.0,0.058,1.0,0.0
prolific,5moe0thth6evd7ri4hpzlxwm,74,0,2.0,39.0,0.096,0.0,0.0
prolific,5moe0thth6evd7ri4hpzlxwm,75,0,2.0,39.0,0.0,0.0,0.0
prolific,5moe0thth6evd7ri4hpzlxwm,76,2,1.0,38.0,0.34,0.0,1.0
prolific,5moe0thth6evd7ri4hpzlxwm,77,2,1.0,38.0,0.691,0.0,0.0
prolific,5moe0thth6evd7ri4hpzlxwm,78,2,2.0,39.0,0.047,1.0,1.0
prolific,5moe0thth6evd7ri4hpzlxwm,79,2,2.0,39.0,0.199,1.0,1.0
prolific,5moe0thth6evd7ri4hpzlxwm,80,2,2.0,39.0,0.206,1.0,1.0
prolific,5moe0thth6evd7ri4hpzlxwm,81,2,2.0,39.0,0.195,1.0,1.0
prolific,5moe0thth6evd7ri4hpzlxwm,82,2,2.0,39.0,0.171,1.0,1.0
prolific,5moe0thth6evd7ri4hpzlxwm,83,2,2.0,39.0,0.202,1.0,1.0
prolific,5moe0thth6evd7ri4hpzlxwm,84,2,2.0,39.0,0.156,1.0,1.0
prolific,5moe0thth6evd7ri4hpzlxwm,85,2,2.0,39.0,0.218,1.0,0.0
prolific,5moe0thth6evd7ri4hpzlxwm,86,2,0.0,37.0,0.119,0.0,1.0
prolific,5moe0thth6evd7ri4hpzlxwm,87,2,0.0,37.0,0.222,0.0,0.0
prolific,5moe0thth6evd7ri4hpzlxwm,88,2,1.0,38.0,0.124,0.0,1.0
prolific,5moe0thth6evd7ri4hpzlxwm,89,2,1.0,38.0,0.029,0.0,1.0
prolific,5moe0thth6evd7ri4hpzlxwm,90,2,1.0,38.0,0.716,0.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,1,1,1.0,38.0,1.733,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,2,1,1.0,38.0,0.53,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,3,1,1.0,38.0,0.339,1.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,4,1,1.0,38.0,0.147,1.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,5,1,1.0,38.0,0.07,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,6,1,1.0,38.0,0.386,1.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,7,1,1.0,38.0,0.531,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,8,1,2.0,39.0,0.224,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,9,1,2.0,39.0,0.109,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,10,1,0.0,37.0,0.091,0.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,11,1,0.0,37.0,0.29,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,12,1,0.0,37.0,0.109,0.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,13,1,0.0,37.0,0.186,0.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,14,1,0.0,37.0,0.108,0.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,15,1,0.0,37.0,0.07,0.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,16,2,0.0,37.0,0.06,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,17,2,0.0,37.0,0.339,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,18,2,1.0,38.0,0.224,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,19,2,1.0,38.0,0.301,0.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,20,2,1.0,38.0,0.185,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,21,2,1.0,38.0,0.185,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,22,2,2.0,39.0,0.072,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,23,2,2.0,39.0,0.385,1.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,24,2,2.0,39.0,0.148,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,25,2,2.0,39.0,0.347,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,26,2,2.0,39.0,0.032,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,27,2,2.0,39.0,0.262,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,28,2,2.0,39.0,0.301,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,29,2,2.0,39.0,0.168,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,30,2,2.0,39.0,0.166,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,31,1,2.0,39.0,0.032,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,32,1,2.0,39.0,0.591,0.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,33,1,2.0,39.0,0.262,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,34,1,0.0,37.0,0.071,0.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,35,1,0.0,37.0,0.346,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,36,1,0.0,37.0,0.263,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,37,1,1.0,38.0,0.262,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,38,1,1.0,38.0,0.193,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,39,1,1.0,38.0,0.301,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,40,1,1.0,38.0,0.263,1.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,41,1,1.0,38.0,0.07,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,42,1,1.0,38.0,0.147,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,43,1,1.0,38.0,0.07,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,44,1,1.0,38.0,0.109,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,45,1,1.0,38.0,0.252,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,46,2,1.0,38.0,0.108,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,47,2,1.0,38.0,0.032,0.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,48,2,1.0,38.0,0.07,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,49,2,1.0,38.0,0.933,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,50,2,0.0,37.0,0.724,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,51,2,2.0,39.0,1.09,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,52,2,2.0,39.0,0.647,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,53,2,2.0,39.0,2.529,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,54,2,2.0,39.0,0.301,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,55,2,2.0,39.0,0.301,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,56,2,2.0,39.0,1.537,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,57,2,2.0,39.0,0.263,1.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,58,2,2.0,39.0,0.872,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,59,2,2.0,39.0,0.036,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,60,2,2.0,39.0,0.22,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,61,1,2.0,39.0,0.377,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,62,1,1.0,38.0,0.416,1.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,63,1,0.0,37.0,0.147,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,64,1,1.0,38.0,0.374,1.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,65,1,0.0,37.0,0.109,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,66,1,2.0,39.0,0.378,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,67,1,2.0,39.0,0.416,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,68,1,2.0,39.0,2.107,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,69,1,2.0,39.0,0.262,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,70,1,0.0,37.0,2.245,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,71,1,1.0,38.0,0.34,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,72,1,2.0,39.0,2.444,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,73,1,2.0,39.0,0.454,0.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,74,1,2.0,39.0,1.3,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,75,1,1.0,38.0,0.751,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,76,2,1.0,38.0,0.263,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,77,2,0.0,37.0,0.147,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,78,2,2.0,39.0,0.07,1.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,79,2,1.0,38.0,0.345,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,80,2,0.0,37.0,0.07,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,81,2,2.0,39.0,0.347,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,82,2,2.0,39.0,0.071,1.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,83,2,2.0,39.0,0.031,1.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,84,2,1.0,38.0,0.302,0.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,85,2,1.0,38.0,0.031,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,86,2,0.0,37.0,0.033,0.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,87,2,0.0,37.0,0.212,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,88,2,1.0,38.0,0.301,0.0,0.0
prolific,5tqi72vno74hjnv7elkchmn7,89,2,2.0,39.0,0.263,1.0,1.0
prolific,5tqi72vno74hjnv7elkchmn7,90,2,2.0,39.0,0.301,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,1,1,1.0,38.0,2.957,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,2,1,1.0,38.0,2.118,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,3,1,0.0,37.0,2.557,0.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,4,1,1.0,38.0,1.089,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,5,1,2.0,39.0,0.607,0.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,6,1,0.0,37.0,0.958,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,7,1,0.0,37.0,0.625,0.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,8,1,0.0,37.0,0.988,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,9,1,1.0,38.0,0.527,1.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,10,1,1.0,38.0,0.346,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,11,1,0.0,37.0,0.769,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,12,1,2.0,39.0,0.443,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,13,1,2.0,39.0,0.444,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,14,1,0.0,37.0,0.177,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,15,1,1.0,38.0,0.412,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,16,2,1.0,38.0,0.38,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,17,2,0.0,37.0,0.379,0.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,18,2,0.0,37.0,0.651,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,19,2,0.0,37.0,0.481,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,20,2,0.0,37.0,0.385,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,21,2,2.0,39.0,0.111,1.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,22,2,2.0,39.0,0.155,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,23,2,2.0,39.0,0.554,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,24,2,1.0,38.0,0.402,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,25,2,1.0,38.0,0.367,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,26,2,0.0,37.0,0.368,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,27,2,0.0,37.0,0.661,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,28,2,0.0,37.0,0.309,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,29,2,0.0,37.0,0.381,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,30,2,2.0,39.0,0.354,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,31,1,2.0,39.0,0.83,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,32,1,0.0,37.0,0.31,0.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,33,1,2.0,39.0,0.433,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,34,1,0.0,37.0,0.311,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,35,1,1.0,38.0,0.525,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,36,1,1.0,38.0,0.805,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,37,1,1.0,38.0,0.789,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,38,1,1.0,38.0,0.529,1.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,39,1,0.0,37.0,0.285,0.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,40,1,0.0,37.0,0.568,0.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,41,1,0.0,37.0,1.059,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,42,1,2.0,39.0,0.286,0.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,43,1,2.0,39.0,0.392,0.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,44,1,2.0,39.0,0.625,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,45,1,0.0,37.0,0.356,0.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,46,0,0.0,37.0,0.407,1.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,47,0,1.0,38.0,0.08,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,48,0,1.0,38.0,0.228,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,49,0,1.0,38.0,0.444,0.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,50,0,0.0,37.0,0.593,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,51,0,1.0,38.0,0.368,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,52,0,0.0,37.0,0.201,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,53,0,0.0,37.0,0.361,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,54,0,0.0,37.0,0.408,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,55,0,0.0,37.0,0.362,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,56,0,0.0,37.0,0.329,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,57,0,0.0,37.0,0.331,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,58,0,0.0,37.0,0.341,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,59,0,0.0,37.0,0.338,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,60,0,0.0,37.0,0.323,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,61,2,0.0,37.0,0.356,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,62,2,2.0,39.0,0.248,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,63,2,2.0,39.0,0.35,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,64,2,2.0,39.0,0.414,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,65,2,2.0,39.0,0.335,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,66,2,2.0,39.0,0.321,1.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,67,2,0.0,37.0,0.258,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,68,2,1.0,38.0,0.187,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,69,2,0.0,37.0,0.618,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,70,2,2.0,39.0,0.045,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,71,2,2.0,39.0,0.054,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,72,2,2.0,39.0,0.372,1.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,73,2,1.0,38.0,0.229,0.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,74,2,1.0,38.0,0.293,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,75,2,0.0,37.0,0.259,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,76,1,2.0,39.0,0.135,0.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,77,1,0.0,37.0,0.408,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,78,1,2.0,39.0,0.148,0.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,79,1,2.0,39.0,0.346,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,80,1,1.0,38.0,0.061,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,81,1,0.0,37.0,0.168,0.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,82,1,0.0,37.0,0.143,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,83,1,1.0,38.0,0.182,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,84,1,1.0,38.0,0.314,1.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,85,1,2.0,39.0,0.266,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,86,1,0.0,37.0,0.121,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,87,1,2.0,39.0,0.314,0.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,88,1,1.0,38.0,0.603,1.0,1.0
prolific,5vlapy2kltynt6q6usdmw53x,89,1,1.0,38.0,0.767,1.0,0.0
prolific,5vlapy2kltynt6q6usdmw53x,90,1,2.0,39.0,0.309,0.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,1,0,1.0,38.0,1.735,0.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,2,0,1.0,38.0,0.493,0.0,0.0
prolific,65z4s3erqhtq0y32l4ud5c77,3,0,1.0,38.0,0.407,0.0,0.0
prolific,65z4s3erqhtq0y32l4ud5c77,4,0,0.0,37.0,0.358,1.0,0.0
prolific,65z4s3erqhtq0y32l4ud5c77,5,0,2.0,39.0,0.289,0.0,0.0
prolific,65z4s3erqhtq0y32l4ud5c77,6,0,1.0,38.0,0.273,0.0,0.0
prolific,65z4s3erqhtq0y32l4ud5c77,7,0,0.0,37.0,0.283,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,8,0,0.0,37.0,0.335,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,9,0,0.0,37.0,0.317,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,10,0,0.0,37.0,0.258,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,11,0,0.0,37.0,0.296,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,12,0,0.0,37.0,0.327,1.0,0.0
prolific,65z4s3erqhtq0y32l4ud5c77,13,0,0.0,37.0,0.38,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,14,0,0.0,37.0,0.175,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,15,0,0.0,37.0,0.11,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,16,2,0.0,37.0,0.146,0.0,0.0
prolific,65z4s3erqhtq0y32l4ud5c77,17,2,0.0,37.0,0.304,0.0,0.0
prolific,65z4s3erqhtq0y32l4ud5c77,18,2,0.0,37.0,0.278,0.0,0.0
prolific,65z4s3erqhtq0y32l4ud5c77,19,2,2.0,39.0,0.25,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,20,2,2.0,39.0,0.127,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,21,2,2.0,39.0,0.332,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,22,2,2.0,39.0,0.238,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,23,2,2.0,39.0,0.058,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,24,2,2.0,39.0,0.024,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,25,2,2.0,39.0,0.277,1.0,0.0
prolific,65z4s3erqhtq0y32l4ud5c77,26,2,2.0,39.0,0.278,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,27,2,2.0,39.0,0.171,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,28,2,2.0,39.0,0.231,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,29,2,2.0,39.0,0.07,1.0,0.0
prolific,65z4s3erqhtq0y32l4ud5c77,30,2,2.0,39.0,0.152,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,31,1,2.0,39.0,0.423,0.0,0.0
prolific,65z4s3erqhtq0y32l4ud5c77,32,1,2.0,39.0,0.147,0.0,0.0
prolific,65z4s3erqhtq0y32l4ud5c77,33,1,1.0,38.0,0.314,1.0,0.0
prolific,65z4s3erqhtq0y32l4ud5c77,34,1,1.0,38.0,0.307,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,35,1,1.0,38.0,0.025,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,36,1,1.0,38.0,0.317,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,37,1,1.0,38.0,0.292,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,38,1,1.0,38.0,0.084,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,39,1,1.0,38.0,0.152,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,40,1,1.0,38.0,0.153,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,41,1,1.0,38.0,0.121,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,42,1,1.0,38.0,0.1,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,43,1,1.0,38.0,0.019,1.0,0.0
prolific,65z4s3erqhtq0y32l4ud5c77,44,1,1.0,38.0,0.364,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,45,1,1.0,38.0,0.493,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,46,0,1.0,38.0,0.308,0.0,0.0
prolific,65z4s3erqhtq0y32l4ud5c77,47,0,1.0,38.0,0.342,0.0,0.0
prolific,65z4s3erqhtq0y32l4ud5c77,48,0,0.0,37.0,0.01,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,49,0,0.0,37.0,0.303,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,50,0,0.0,37.0,0.134,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,51,0,0.0,37.0,0.268,1.0,0.0
prolific,65z4s3erqhtq0y32l4ud5c77,52,0,0.0,37.0,0.032,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,53,0,0.0,37.0,0.163,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,54,0,0.0,37.0,0.571,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,55,0,0.0,37.0,0.163,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,56,0,0.0,37.0,0.374,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,57,0,0.0,37.0,0.296,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,58,0,0.0,37.0,0.122,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,59,0,0.0,37.0,0.254,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,60,0,0.0,37.0,0.378,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,61,1,0.0,37.0,0.339,0.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,62,1,0.0,37.0,0.068,0.0,0.0
prolific,65z4s3erqhtq0y32l4ud5c77,63,1,0.0,37.0,0.271,0.0,0.0
prolific,65z4s3erqhtq0y32l4ud5c77,64,1,2.0,39.0,0.28,0.0,0.0
prolific,65z4s3erqhtq0y32l4ud5c77,65,1,2.0,39.0,0.102,0.0,0.0
prolific,65z4s3erqhtq0y32l4ud5c77,66,1,1.0,38.0,0.133,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,67,1,1.0,38.0,0.365,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,68,1,1.0,38.0,0.311,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,69,1,1.0,38.0,0.192,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,70,1,1.0,38.0,0.0,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,71,1,1.0,38.0,0.541,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,72,1,1.0,38.0,0.267,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,73,1,1.0,38.0,0.012,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,74,1,1.0,38.0,0.243,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,75,1,1.0,38.0,0.433,1.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,76,0,1.0,38.0,0.346,0.0,0.0
prolific,65z4s3erqhtq0y32l4ud5c77,77,0,1.0,38.0,0.232,0.0,1.0
prolific,65z4s3erqhtq0y32l4ud5c77,78,0,1.0,38.0,0.25,0.0,0.0
prolific,65z4s3erqhtq0y32l4ud5c77,79,0,1.0,38.0,0.246,0.0,0.0
